FID,OBJECTID,StopID,Latitude,Longitude,Name,CleverID,Zone_,Direction,Routes_Sor,Mode,Shelter_Pu
192,193,N52620,40.456842999999999,-79.991268000000005,TROY HILL RD AT VINIAL ST,2748.000000000000000,1,Inbound,4,Bus,No Shelter
193,194,N52630,40.459763000000002,-79.985574999999997,TROY HILL RD OPP GOETTMANN ST,2756.000000000000000,1,Outbound,4,Bus,No Shelter
194,195,N52640,40.460272000000003,-79.984993000000003,TROY HILL RD OPP N CATHOLIC HIGH SCHOOL,2757.000000000000000,1,Outbound,4,Bus,No Shelter
195,196,N52650,40.457535000000000,-79.988986999999995,TROY HILL RD OPP PROVINCE ST FS,2755.000000000000000,1,Outbound,4,Bus,No Shelter
196,197,N52670,40.456642000000002,-79.991192999999996,TROY HILL RD OPP VINIAL ST,2754.000000000000000,1,Outbound,4,Bus,No Shelter
197,198,N12125,40.466158000000000,-79.993257999999997,BUENTE ST AT RHINE ST,2817.000000000000000,1,Inbound,6,Bus,No Shelter
198,199,N15040,40.458184000000003,-79.995379999999997,CHESTNUT ST OPP CONCORD ST,2841.000000000000000,1,Outbound,6,Bus,No Shelter
199,200,N18590,40.473188000000000,-80.000719000000004,ESSEN ST AT SUNSET AVE,2808.000000000000000,1,Inbound,6,Bus,No Shelter
200,201,N18580,40.473117999999999,-80.002527999999998,ESSEN ST OPP PENFORT ST FS,2807.000000000000000,1,Inbound,6,Bus,No Shelter
201,202,N28040,40.461817000000003,-79.991855999999999,ITIN ST AT DIANA ST,2844.000000000000000,1,Outbound,6,Bus,No Shelter
202,203,N28050,40.461438999999999,-79.992987999999997,ITIN ST AT GOEHRING ST,2822.000000000000000,1,Inbound,6,Bus,No Shelter
203,204,N28060,40.459408000000003,-79.994681000000000,ITIN ST AT HIGH ST,2842.000000000000000,1,Outbound,6,Bus,No Shelter
204,205,N28065,40.457788000000001,-79.995515999999995,ITIN ST AT SPRING GARDEN AVE,2824.000000000000000,1,Inbound,6,Bus,No Shelter
205,206,N28080,40.461981999999999,-79.991918999999996,ITIN ST OPP DIANA ST,20824.000000000000000,1,Inbound,6,Bus,No Shelter
206,207,N28090,40.461328999999999,-79.992819999999995,ITIN ST OPP GOEHRING ST,2843.000000000000000,1,Outbound,6,Bus,No Shelter
207,208,N28100,40.459595999999998,-79.994832000000002,ITIN ST OPP HIGH ST,2823.000000000000000,1,Inbound,6,Bus,No Shelter
208,209,N31905,40.468327000000002,-79.995103000000000,MATHIAS ST AT RHINE ST,18639.000000000000000,1,Inbound,6,Bus,No Shelter
209,210,N31907,40.469929999999998,-79.995227000000000,MATHIAS ST AT SOUTH SIDE AVE,2852.000000000000000,1,Outbound,6,Bus,No Shelter
210,211,N45720,40.467561000000003,-79.994641999999999,RHINE ST AT #2146,2850.000000000000000,1,Outbound,6,Bus,No Shelter
211,212,N45670,40.466535000000000,-79.994142999999994,RHINE ST AT BUENTE ST,2816.000000000000000,1,Inbound,6,Bus,No Shelter
212,213,N45680,40.466062000000001,-79.992846000000000,RHINE ST AT BUENTE ST,2848.000000000000000,1,Outbound,6,Bus,No Shelter
213,214,N45690,40.462457999999998,-79.991061999999999,RHINE ST AT ITIN ST,2820.000000000000000,1,Inbound,6,Bus,No Shelter
214,215,N45700,40.462591000000003,-79.990859999999998,RHINE ST AT ITIN ST FS,2845.000000000000000,1,Outbound,6,Bus,No Shelter
215,216,N45750,40.465339000000000,-79.992388000000005,RHINE ST AT STEINE ST,2818.000000000000000,1,Inbound,6,Bus,No Shelter
216,217,N45770,40.463424000000003,-79.991506000000001,RHINE ST AT YETTA AVE FS,2819.000000000000000,1,Inbound,6,Bus,No Shelter
217,218,N45780,40.466999999999999,-79.994214999999997,RHINE ST OPP #2129,2849.000000000000000,1,Outbound,6,Bus,No Shelter
218,219,N45790,40.467523999999997,-79.994930999999994,RHINE ST OPP #2146,2815.000000000000000,1,Inbound,6,Bus,No Shelter
219,220,N45800,40.465136999999999,-79.991923999999997,RHINE ST OPP STEINE ST,2847.000000000000000,1,Outbound,6,Bus,No Shelter
220,221,N45810,40.463605999999999,-79.991364000000004,RHINE ST OPP YETTA AVE,2846.000000000000000,1,Outbound,6,Bus,No Shelter
221,222,N50220,40.470131000000002,-79.996702999999997,SOUTH SIDE AVE AT LAPPE LN,2812.000000000000000,1,Inbound,6,Bus,No Shelter
222,223,N50230,40.469831999999997,-79.997846999999993,SOUTH SIDE AVE AT LUELLA ST,2811.000000000000000,1,Inbound,6,Bus,No Shelter
223,224,N50240,40.469990000000003,-79.995627999999996,SOUTH SIDE AVE AT MATHIAS ST,2813.000000000000000,1,Inbound,6,Bus,No Shelter
224,225,N50260,40.469532999999998,-79.999184000000000,SOUTH SIDE AVE AT SUNSET AVE,2855.000000000000000,1,Outbound,6,Bus,No Shelter
225,226,N50250,40.469596000000003,-79.998838000000006,SOUTH SIDE AVE OPP ENTRANCE ST,2810.000000000000000,1,Inbound,6,Bus,No Shelter
226,227,N50270,40.470306999999998,-79.996671000000006,SOUTH SIDE AVE OPP LAPPE LN,2853.000000000000000,1,Outbound,6,Bus,No Shelter
227,228,N50280,40.470070999999997,-79.997724000000005,SOUTH SIDE AVE OPP LUELLA ST,2854.000000000000000,1,Outbound,6,Bus,No Shelter
228,229,N51620,40.471155000000003,-80.000620999999995,SUNSET AVE AT NORRIS ST,2856.000000000000000,1,Outbound,6,Bus,No Shelter
229,230,N71253,40.473247000000001,-80.000457999999995,SUNSET AVE OPP ESSEN ST,20825.000000000000000,1,Outbound,6,Bus,No Shelter
230,231,N51640,40.471164000000002,-80.000799000000001,SUNSET AVE OPP NORRIS ST,2809.000000000000000,1,Inbound,6,Bus,No Shelter
231,232,N14455,40.489747999999999,-80.004801000000000,CHAPIN ST AT #354,2859.000000000000000,1,Inbound,7,Bus,No Shelter
232,233,N14452,40.489339999999999,-80.006573000000003,CHAPIN ST AT COLBY ST,2919.000000000000000,1,Outbound,7,Bus,No Shelter
233,234,N15285,40.489140999999996,-80.006478999999999,COLBY ST AT CHAPIN ST,2858.000000000000000,1,Inbound,7,Bus,No Shelter
234,235,N45382,40.490022000000003,-80.003269000000003,RAMAGE RD AT CHARLEMMA DR,2860.000000000000000,1,Inbound,7,Bus,No Shelter
235,236,N45383,40.490172999999999,-80.002904000000001,RAMAGE RD AT CHARLEMMA DR,2918.000000000000000,1,Outbound,7,Bus,No Shelter
236,237,N45384,40.490847000000002,-79.999938000000000,RAMAGE RD AT CHERRYWOOD DR FS,2917.000000000000000,1,Outbound,7,Bus,No Shelter
237,238,N45386,40.492390000000000,-79.996392999999998,RAMAGE RD AT SPRING GARDEN RD,2862.000000000000000,1,Inbound,7,Bus,No Shelter
238,239,N45387,40.490502999999997,-80.000157999999999,RAMAGE RD OPP CHERRYWOOD DR,2861.000000000000000,1,Inbound,7,Bus,No Shelter
239,240,N50470,40.459344000000002,-79.993793999999994,SPRING GARDEN AVE AT #1036,2881.000000000000000,1,Inbound,7,Bus,No Shelter
240,241,N50480,40.459198999999998,-79.993602999999993,SPRING GARDEN AVE AT #1043,2899.000000000000000,1,Outbound,7,Bus,No Shelter
241,242,N70002,40.463020000000000,-79.986532999999994,SPRING GARDEN AVE AT #1435 WALTMIRE PHARMACY,16271.000000000000000,1,Outbound,7,Bus,No Shelter
242,243,N50320,40.460200999999998,-79.991450999999998,SPRING GARDEN AVE AT ARCOLA WAY,2880.000000000000000,1,Inbound,7,Bus,No Shelter
243,244,N50330,40.459994000000002,-79.991681000000000,SPRING GARDEN AVE AT ARCOLA WAY,2900.000000000000000,1,Outbound,7,Bus,No Shelter
244,245,N50340,40.460214999999998,-79.990538999999998,SPRING GARDEN AVE AT BASIN ST,2901.000000000000000,1,Outbound,7,Bus,No Shelter
245,246,N50350,40.468781999999997,-79.985589000000004,SPRING GARDEN AVE AT BOROUGH ST,2874.000000000000000,1,Inbound,7,Bus,No Shelter
246,247,N50520,40.474665999999999,-79.989214000000004,SPRING GARDEN AVE AT GIDDY WAY,2870.000000000000000,1,Inbound,7,Bus,No Shelter
247,248,N50390,40.464199000000001,-79.986035000000001,SPRING GARDEN AVE AT LAGER ST,2876.000000000000000,1,Inbound,7,Bus,No Shelter
248,249,N50400,40.463807000000003,-79.985899000000003,SPRING GARDEN AVE AT LAGER ST,2904.000000000000000,1,Outbound,7,Bus,No Shelter
249,250,N50750,40.471550999999998,-79.986283999999998,SPRING GARDEN AVE AT MAUCH ST,2907.000000000000000,1,Outbound,7,Bus,No Shelter
250,251,N50360,40.457720000000002,-79.995046000000002,SPRING GARDEN AVE AT MONETA ST,2898.000000000000000,1,Outbound,7,Bus,No Shelter
251,252,N50410,40.462249000000000,-79.987262000000001,SPRING GARDEN AVE AT OLD HONESTY ST,2877.000000000000000,1,Inbound,7,Bus,No Shelter
252,253,N50440,40.476076999999997,-79.989200999999994,SPRING GARDEN AVE AT REEKES WAY,2910.000000000000000,1,Outbound,7,Bus,No Shelter
253,254,N50450,40.472830999999999,-79.987778000000006,SPRING GARDEN AVE AT REPPEL WAY,2871.000000000000000,1,Inbound,7,Bus,No Shelter
254,255,N50770,40.460740999999999,-79.988570999999993,SPRING GARDEN AVE AT TELL ST,2878.000000000000000,1,Inbound,7,Bus,No Shelter
255,256,N50570,40.469535000000000,-79.985917000000001,SPRING GARDEN AVE AT TRACY'S DELI,2873.000000000000000,1,Inbound,7,Bus,No Shelter
256,257,N50380,40.477161000000002,-79.993615000000005,SPRING GARDEN AVE AT WILLIAMS RD,19319.000000000000000,1,Inbound,7,Bus,No Shelter
257,258,N70003,40.463135999999999,-79.986731000000006,SPRING GARDEN AVE OPP #1435 WALTMIRE PHARMACY,16180.000000000000000,1,Inbound,7,Bus,No Shelter
258,259,N50610,40.460397999999998,-79.990448000000001,SPRING GARDEN AVE OPP BASIN ST,2879.000000000000000,1,Inbound,7,Bus,No Shelter
259,260,N50620,40.468662000000002,-79.985262000000006,SPRING GARDEN AVE OPP BOROUGH ST,2906.000000000000000,1,Outbound,7,Bus,No Shelter
260,261,N50510,40.474603999999999,-79.988939999999999,SPRING GARDEN AVE OPP GIDDY WAY,19322.000000000000000,1,Outbound,7,Bus,No Shelter
261,262,N50645,40.471604999999997,-79.986677000000000,SPRING GARDEN AVE OPP MAUCH ST,2872.000000000000000,1,Inbound,7,Bus,No Shelter
262,263,N50650,40.462034000000003,-79.987093999999999,SPRING GARDEN AVE OPP OLD HONESTY ST,2903.000000000000000,1,Outbound,7,Bus,No Shelter
263,264,N50680,40.476177999999997,-79.989514999999997,SPRING GARDEN AVE OPP REEKES WAY,2869.000000000000000,1,Inbound,7,Bus,No Shelter
264,265,N50690,40.472830999999999,-79.987441000000004,SPRING GARDEN AVE OPP REPPEL WAY,2908.000000000000000,1,Outbound,7,Bus,No Shelter
265,266,N50580,40.466462999999997,-79.985069999999993,SPRING GARDEN AVE OPP SPRING GARDEN LOOP,2905.000000000000000,1,Outbound,7,Bus,No Shelter
266,267,N50640,40.477283000000000,-79.993178999999998,SPRING GARDEN AVE OPP WILLIAMS RD,19321.000000000000000,1,Outbound,7,Bus,No Shelter
267,268,N50700,40.478431999999998,-79.994831000000005,SPRING GARDEN RD AT #3253,2912.000000000000000,1,Outbound,7,Bus,No Shelter
268,269,N50530,40.480392000000002,-79.996156999999997,SPRING GARDEN RD AT #3364,2866.000000000000000,1,Inbound,7,Bus,No Shelter
269,270,N50540,40.485838000000001,-79.996281999999994,SPRING GARDEN RD AT #3681,2915.000000000000000,1,Outbound,7,Bus,No Shelter
270,271,N50550,40.487600999999998,-79.996916999999996,SPRING GARDEN RD AT #3851,2916.000000000000000,1,Outbound,7,Bus,No Shelter
271,272,N50420,40.481490999999998,-79.996443999999997,SPRING GARDEN RD AT BEECH ST,2865.000000000000000,1,Inbound,7,Bus,No Shelter
272,273,N50370,40.480434000000002,-79.995720000000006,SPRING GARDEN RD AT FIRE HOUSE (#3367),2913.000000000000000,1,Outbound,7,Bus,No Shelter
273,274,N50460,40.478363999999999,-79.995067000000006,SPRING GARDEN RD AT LUKE'S ROAD HOUSE (#3254),2867.000000000000000,1,Inbound,7,Bus,No Shelter
274,275,N50730,40.485720999999998,-79.996885000000006,SPRING GARDEN RD OPP #3681,2864.000000000000000,1,Inbound,7,Bus,No Shelter
275,276,N50740,40.487668999999997,-79.997338999999997,SPRING GARDEN RD OPP #3851,2863.000000000000000,1,Inbound,7,Bus,No Shelter
276,277,N50660,40.481262000000001,-79.995947999999999,SPRING GARDEN RD OPP BEECH ST,2914.000000000000000,1,Outbound,7,Bus,No Shelter
277,278,N13810,40.513227999999998,-80.025640999999993,CENTER AVE AT FRANKFORT AVE,925.000000000000000,1,Outbound,8,Bus,No Shelter
278,279,N71203,40.513447999999997,-80.025565000000000,CENTER AVE AT FRANKFORT AVE,849.000000000000000,1,Inbound,8,Bus,No Shelter
279,280,N13860,40.516649999999998,-80.021940000000001,CENTER AVE AT HAWTHORNE AVE,929.000000000000000,1,Outbound,8,Bus,No Shelter
280,281,N71261,40.512689999999999,-80.026377999999994,CENTER AVE AT MARTSOLF ST STEPS,924.000000000000000,1,Outbound,8,Bus,No Shelter
281,282,N13950,40.517792999999998,-80.023112999999995,CENTER AVE AT NORWICH ST,20179.000000000000000,1,Outbound,8,Bus,No Shelter
282,283,N13960,40.514614000000002,-80.023905999999997,CENTER AVE AT OAKWOOD AVE,848.000000000000000,1,Inbound,8,Bus,No Shelter
283,284,N13970,40.514319000000000,-80.024049000000005,CENTER AVE AT OAKWOOD AVE,926.000000000000000,1,Outbound,8,Bus,No Shelter
284,285,N13990,40.511657000000000,-80.027531999999994,CENTER AVE AT PARK AVE,851.000000000000000,1,Inbound,8,Bus,No Shelter
285,286,N14000,40.511240999999998,-80.027469999999994,CENTER AVE AT PARK AVE,923.000000000000000,1,Outbound,8,Bus,No Shelter
286,287,N14030,40.509988999999997,-80.028304000000006,CENTER AVE AT PERRYSVILLE RD,852.000000000000000,1,Inbound,8,Bus,No Shelter
287,288,N14040,40.509562000000003,-80.028323000000000,CENTER AVE AT PERRYSVILLE RD,922.000000000000000,1,Outbound,8,Bus,No Shelter
288,289,N14120,40.515079999999998,-80.022993000000000,CENTER AVE AT RIDGEWOOD AVE STEPS,927.000000000000000,1,Outbound,8,Bus,No Shelter
289,290,N14190,40.518844999999999,-80.025447000000000,CENTER AVE AT TOWNSHIP RD,843.000000000000000,1,Inbound,8,Bus,No Shelter
290,291,N14200,40.518956000000003,-80.025165000000001,CENTER AVE AT TOWNSHIP RD,931.000000000000000,1,Outbound,8,Bus,No Shelter
291,292,N14320,40.517091000000001,-80.022257999999994,CENTER AVE OPP #360,845.000000000000000,1,Inbound,8,Bus,No Shelter
292,293,N13690,40.516078000000000,-80.022548000000000,CENTER AVE OPP BRIGHTWOOD AVE,19324.000000000000000,1,Inbound,8,Bus,No Shelter
293,294,N71262,40.512779999999999,-80.026488999999998,CENTER AVE OPP MARTSOLF ST STEPS,850.000000000000000,1,Inbound,8,Bus,No Shelter
294,295,N14150,40.517533999999998,-80.023373000000007,CENTER AVE OPP NORWICH ST,20180.000000000000000,1,Inbound,8,Bus,No Shelter
295,296,N14310,40.515186999999997,-80.023139999999998,CENTER AVE OPP RIDGEWOOD AVE STEPS,847.000000000000000,1,Inbound,8,Bus,No Shelter
296,297,N19460,40.460186000000000,-80.008472999999995,FEDERAL ST OPP #1623,876.000000000000000,1,Outbound,8,Bus,No Shelter
297,298,N43190,40.518430000000002,-80.027736000000004,PERRY HWY AT #328,650.000000000000000,1,Outbound,8,Bus,No Shelter
298,299,N42120,40.503314000000003,-80.024878000000001,PERRY HWY AT CEMETERY LN,641.000000000000000,1,Outbound,8,Bus,No Shelter
299,300,N42850,40.506132000000001,-80.029257999999999,PERRY HWY AT CLARWIN AVE,643.000000000000000,1,Outbound,8,Bus,No Shelter
300,301,N42430,40.517634999999999,-80.029684000000003,PERRY HWY AT MCDONALDS,19327.000000000000000,1,Inbound,8,Bus,No Shelter
301,302,N43130,40.517806000000000,-80.029759999999996,PERRY HWY AT VFW,651.000000000000000,1,Outbound,8,Bus,No Shelter
302,303,N42660,40.518473000000000,-80.026837999999998,PERRY HWY OPP #328,563.000000000000000,1,Inbound,8,Bus,No Shelter
303,304,N43230,40.505957000000002,-80.029476000000003,PERRY HWY OPP CLARWIN AVE,569.000000000000000,1,Inbound,8,Bus,No Shelter
304,305,N43060,40.504364000000002,-80.026764000000000,PERRY HWY OPP HANWAY AVE,570.000000000000000,1,Inbound,8,Bus,No Shelter
305,306,N43710,40.461157000000000,-80.009148999999994,PERRYSVILLE AVE AT #1664,877.000000000000000,1,Outbound,8,Bus,No Shelter
306,307,N43790,40.476011000000000,-80.012213000000003,PERRYSVILLE AVE AT #3000,895.000000000000000,1,Outbound,8,Bus,No Shelter
307,308,N43800,40.481172000000001,-80.013374999999996,PERRYSVILLE AVE AT #3358,898.000000000000000,1,Outbound,8,Bus,No Shelter
308,309,N43810,40.483099000000003,-80.012895000000000,PERRYSVILLE AVE AT #3436,899.000000000000000,1,Outbound,8,Bus,No Shelter
309,310,N43820,40.488000999999997,-80.016289999999998,PERRYSVILLE AVE AT #3820,905.000000000000000,1,Outbound,8,Bus,No Shelter
310,311,N43830,40.488216999999999,-80.016923000000006,PERRYSVILLE AVE AT #3835,810.000000000000000,1,Inbound,8,Bus,No Shelter
311,312,N42670,40.494047000000002,-80.021491999999995,PERRYSVILLE AVE AT #4146,636.000000000000000,1,Outbound,8,Bus,No Shelter
312,313,N43350,40.467680999999999,-80.009967000000003,PERRYSVILLE AVE AT BURGESS ST,828.000000000000000,1,Inbound,8,Bus,No Shelter
313,314,N43360,40.467438999999999,-80.009872000000001,PERRYSVILLE AVE AT BURGESS ST,887.000000000000000,1,Outbound,8,Bus,No Shelter
314,315,N43390,40.485002999999999,-80.015522000000004,PERRYSVILLE AVE AT CHERRYFIELD ST,902.000000000000000,1,Outbound,8,Bus,No Shelter
315,316,N43395,40.464039000000000,-80.011235999999997,PERRYSVILLE AVE AT CLAYTON AVE,884.000000000000000,1,Outbound,8,Bus,No Shelter
316,317,N43770,40.466119999999997,-80.011684000000002,PERRYSVILLE AVE AT CUTLER ST,830.000000000000000,1,Inbound,8,Bus,No Shelter
317,318,N43400,40.479613999999998,-80.011696000000001,PERRYSVILLE AVE AT DELAWARE ST,897.000000000000000,1,Outbound,8,Bus,No Shelter
318,319,N43430,40.489348999999997,-80.018236999999999,PERRYSVILLE AVE AT EAST ST,906.000000000000000,1,Outbound,8,Bus,No Shelter
319,320,N43330,40.490448000000001,-80.018749999999997,PERRYSVILLE AVE AT FRANKLIN RD FS,633.000000000000000,1,Outbound,8,Bus,No Shelter
320,321,N43470,40.472617999999997,-80.010482999999994,PERRYSVILLE AVE AT HAWKINS ST,823.000000000000000,1,Inbound,8,Bus,No Shelter
321,322,N43480,40.472487999999998,-80.010255999999998,PERRYSVILLE AVE AT HAWKINS ST,892.000000000000000,1,Outbound,8,Bus,No Shelter
322,323,N43510,40.474153999999999,-80.010294000000002,PERRYSVILLE AVE AT KENNEDY AVE,893.000000000000000,1,Outbound,8,Bus,No Shelter
323,324,N43500,40.474068000000003,-80.010495000000006,PERRYSVILLE AVE AT KENNEDY AVE FS,19326.000000000000000,1,Inbound,8,Bus,No Shelter
324,325,N44030,40.466334000000003,-80.011296000000002,PERRYSVILLE AVE AT KOERNER AVE,886.000000000000000,1,Outbound,8,Bus,No Shelter
325,326,N43540,40.464758000000003,-80.011397000000002,PERRYSVILLE AVE AT LAFAYETTE AVE,885.000000000000000,1,Outbound,8,Bus,No Shelter
326,327,N43550,40.462426999999998,-80.013251999999994,PERRYSVILLE AVE AT LANGLEY ST,881.000000000000000,1,Outbound,8,Bus,No Shelter
327,328,N43560,40.475121999999999,-80.011713000000000,PERRYSVILLE AVE AT MARSHALL AVE,821.000000000000000,1,Inbound,8,Bus,No Shelter
328,329,N43565,40.478230000000003,-80.012204999999994,PERRYSVILLE AVE AT MARSHALL RD,819.000000000000000,1,Inbound,8,Bus,No Shelter
329,330,N43620,40.468814999999999,-80.009528000000003,PERRYSVILLE AVE AT MCINTYRE AVE,827.000000000000000,1,Inbound,8,Bus,No Shelter
330,331,N43630,40.468609000000001,-80.009546999999998,PERRYSVILLE AVE AT MCINTYRE AVE,888.000000000000000,1,Outbound,8,Bus,No Shelter
331,332,N43370,40.471044999999997,-80.008775999999997,PERRYSVILLE AVE AT N CHARLES ST,825.000000000000000,1,Inbound,8,Bus,No Shelter
332,333,N43380,40.470897999999998,-80.008437000000001,PERRYSVILLE AVE AT N CHARLES ST,890.000000000000000,1,Outbound,8,Bus,No Shelter
333,334,N43670,40.489248000000003,-80.018366999999998,PERRYSVILLE AVE AT PERRY ACADEMY,809.000000000000000,1,Inbound,8,Bus,No Shelter
334,335,N43200,40.493875000000003,-80.022127999999995,PERRYSVILLE AVE AT PERRYVIEW AVE,576.000000000000000,1,Inbound,8,Bus,No Shelter
335,336,N43680,40.486677000000000,-80.016107000000005,PERRYSVILLE AVE AT RICHEY AVE,904.000000000000000,1,Outbound,8,Bus,No Shelter
336,337,N43860,40.487312000000003,-80.016378000000003,PERRYSVILLE AVE AT SEMICIR ST,811.000000000000000,1,Inbound,8,Bus,No Shelter
337,338,N43310,40.492659000000003,-80.021613000000002,PERRYSVILLE AVE AT VINCETON ST,635.000000000000000,1,Outbound,8,Bus,No Shelter
338,339,N43890,40.491236999999998,-80.019884000000005,PERRYSVILLE AVE AT WALDORF ST FS,19332.000000000000000,1,Outbound,8,Bus,No Shelter
339,340,N43900,40.478290000000001,-80.011925000000005,PERRYSVILLE AVE AT WATSON BLVD,896.000000000000000,1,Outbound,8,Bus,No Shelter
340,341,N70053,40.484139999999996,-80.013334000000000,PERRYSVILLE AVE AT WATSON BLVD,900.000000000000000,1,Outbound,8,Bus,No Shelter
341,342,N43920,40.463749999999997,-80.012163999999999,PERRYSVILLE AVE AT WILSON AVE,832.000000000000000,1,Inbound,8,Bus,No Shelter
342,343,N44000,40.460056999999999,-80.011847000000003,PERRYSVILLE AVE OPP #1757,878.000000000000000,1,Outbound,8,Bus,No Shelter
343,344,N44020,40.461545000000001,-80.013469999999998,PERRYSVILLE AVE OPP #1923,880.000000000000000,1,Outbound,8,Bus,No Shelter
344,345,N44040,40.476092000000001,-80.012510000000006,PERRYSVILLE AVE OPP #3000,820.000000000000000,1,Inbound,8,Bus,No Shelter
345,346,N44060,40.481121999999999,-80.013549999999995,PERRYSVILLE AVE OPP #3358,817.000000000000000,1,Inbound,8,Bus,No Shelter
